ticket_id,user_id,issue_type,created_at,resolved_at,resolution_days,resolved,satisfaction_score
TKT000284,USR09943,app_crash,2026-05-17 15:41:09,2026-05-22 15:41:09,5,True,5
TKT000285,USR07579,money_not_received,2026-05-18 15:41:09,2026-05-29 15:41:09,11,True,4
TKT000286,USR07579,money_not_received,2025-09-29 15:41:09,2025-10-07 15:41:09,8,True,3
TKT000287,USR05226,transaction_failed,2025-11-01 15:41:09,2025-11-13 15:41:09,12,True,5
TKT000288,USR03378,money_not_received,2025-08-29 15:41:09,2025-08-30 15:41:09,1,True,5
TKT000289,USR05732,money_not_received,2026-05-20 15:41:09,2026-06-02 15:41:09,13,True,5
TKT000290,USR01115,transaction_failed,2026-05-10 15:41:09,2026-05-20 15:41:09,10,True,5
TKT000291,USR00323,app_crash,2026-04-10 15:41:09,2026-04-10 15:41:09,0,True,3
TKT000292,USR08675,money_not_received,2026-02-08 15:41:09,2026-02-10 15:41:09,2,True,3
TKT000293,USR02914,money_not_received,2026-03-02 15:41:09,2026-03-14 15:41:09,12,False,3
TKT000294,USR09661,money_not_received,2025-12-14 15:41:09,2025-12-16 15:41:09,2,True,5
TKT000295,USR09661,money_not_received,2026-04-24 15:41:09,2026-04-29 15:41:09,5,True,3
TKT000296,USR00552,money_not_received,2026-05-19 15:41:09,2026-05-29 15:41:09,10,True,5
TKT000297,USR06827,transaction_failed,2025-12-01 15:41:09,2025-12-02 15:41:09,1,True,4
TKT000298,USR06937,kyc_issue,2025-11-11 15:41:09,2025-11-22 15:41:09,11,True,4
TKT000299,USR08647,app_crash,2025-09-26 15:41:09,2025-10-03 15:41:09,7,True,4
TKT000300,USR07276,app_crash,2025-11-14 15:41:09,2025-11-20 15:41:09,6,True,4
TKT000301,USR07276,money_not_received,2026-01-22 15:41:09,2026-01-23 15:41:09,1,True,4
TKT000302,USR07276,transaction_failed,2026-04-10 15:41:09,2026-04-20 15:41:09,10,True,4
TKT000303,USR01233,transaction_failed,2025-12-20 15:41:09,2025-12-22 15:41:09,2,True,4
TKT000304,USR00641,kyc_issue,2025-11-20 15:41:09,2025-11-22 15:41:09,2,True,4
TKT000305,USR05548,kyc_issue,2025-09-09 15:41:09,2025-09-10 15:41:09,1,True,5
TKT000306,USR07002,general_query,2026-05-24 15:41:09,2026-06-01 15:41:09,8,True,4
TKT000307,USR07002,transaction_failed,2026-02-10 15:41:09,2026-02-12 15:41:09,2,True,5
TKT000308,USR02346,general_query,2025-11-26 15:41:09,2025-11-28 15:41:09,2,True,4
TKT000309,USR05953,app_crash,2025-10-29 15:41:09,2025-11-07 15:41:09,9,True,5
TKT000310,USR08637,transaction_failed,2026-05-20 15:41:09,2026-05-21 15:41:09,1,True,5
TKT000311,USR08637,money_not_received,2025-09-28 15:41:09,2025-09-29 15:41:09,1,False,3
TKT000312,USR03418,transaction_failed,2025-10-24 15:41:09,2025-11-02 15:41:09,9,False,3
TKT000313,USR03418,app_crash,2025-08-22 15:41:09,2025-08-29 15:41:09,7,False,2
TKT000314,USR03418,account_blocked,2026-01-27 15:41:09,2026-02-02 15:41:09,6,True,4
TKT000315,USR00596,account_blocked,2025-10-07 15:41:09,2025-10-09 15:41:09,2,False,4
TKT000316,USR00596,app_crash,2025-12-03 15:41:09,2025-12-09 15:41:09,6,True,4
TKT000317,USR00596,general_query,2025-09-01 15:41:09,2025-09-08 15:41:09,7,True,3
TKT000318,USR03809,wrong_charge,2026-04-05 15:41:09,2026-04-15 15:41:09,10,True,3
TKT000319,USR07787,transaction_failed,2025-09-26 15:41:09,2025-10-05 15:41:09,9,False,3
TKT000320,USR01808,transaction_failed,2025-09-02 15:41:09,2025-09-04 15:41:09,2,True,5
TKT000321,USR03397,general_query,2025-11-01 15:41:09,2025-11-10 15:41:09,9,True,3
TKT000322,USR00964,transaction_failed,2026-01-31 15:41:09,2026-02-13 15:41:09,13,True,4
TKT000323,USR00964,kyc_issue,2025-08-21 15:41:09,2025-08-25 15:41:09,4,True,3
TKT000324,USR05662,app_crash,2025-08-25 15:41:09,2025-09-02 15:41:09,8,True,2
TKT000325,USR05662,money_not_received,2025-11-06 15:41:09,2025-11-10 15:41:09,4,True,3
TKT000326,USR05662,transaction_failed,2025-08-28 15:41:09,2025-09-07 15:41:09,10,True,2
TKT000327,USR02687,transaction_failed,2026-05-08 15:41:09,2026-05-08 15:41:09,0,True,5
TKT000328,USR02687,money_not_received,2025-12-26 15:41:09,2026-01-01 15:41:09,6,True,3
TKT000329,USR02687,app_crash,2026-06-01 15:41:09,2026-06-05 15:41:09,4,True,3
TKT000330,USR09688,transaction_failed,2026-05-03 15:41:09,2026-05-16 15:41:09,13,True,5
TKT000331,USR09688,money_not_received,2026-04-13 15:41:09,2026-04-21 15:41:09,8,True,4
TKT000332,USR09688,transaction_failed,2026-01-29 15:41:09,2026-02-10 15:41:09,12,True,5
TKT000333,USR09688,app_crash,2026-02-11 15:41:09,2026-02-21 15:41:09,10,True,5
TKT000334,USR09688,kyc_issue,2026-04-22 15:41:09,2026-04-30 15:41:09,8,True,1
TKT000335,USR04010,account_blocked,2026-04-11 15:41:09,2026-04-11 15:41:09,0,True,5
TKT000336,USR04010,account_blocked,2026-02-23 15:41:09,2026-02-24 15:41:09,1,True,4
TKT000337,USR02543,transaction_failed,2026-01-05 15:41:09,2026-01-06 15:41:09,1,True,5
TKT000338,USR07533,transaction_failed,2026-03-21 15:41:09,2026-03-23 15:41:09,2,True,5
TKT000339,USR04600,kyc_issue,2026-04-08 15:41:09,2026-04-12 15:41:09,4,True,4
TKT000340,USR09592,money_not_received,2026-04-30 15:41:09,2026-05-06 15:41:09,6,True,3
TKT000341,USR08169,transaction_failed,2026-03-14 15:41:09,2026-03-15 15:41:09,1,True,4
TKT000342,USR08658,kyc_issue,2026-05-04 15:41:09,2026-05-09 15:41:09,5,True,5
TKT000343,USR08658,money_not_received,2025-11-23 15:41:09,2025-12-02 15:41:09,9,True,3
TKT000344,USR08658,account_blocked,2026-02-22 15:41:09,2026-02-28 15:41:09,6,True,3
TKT000345,USR08658,money_not_received,2026-04-01 15:41:09,2026-04-02 15:41:09,1,True,5
TKT000346,USR05888,kyc_issue,2025-10-28 15:41:09,2025-10-31 15:41:09,3,False,3
TKT000347,USR03458,app_crash,2026-01-24 15:41:09,2026-01-28 15:41:09,4,False,5
TKT000348,USR03458,wrong_charge,2025-08-29 15:41:09,2025-09-01 15:41:09,3,True,4
TKT000349,USR01245,transaction_failed,2025-10-04 15:41:09,2025-10-06 15:41:09,2,False,4
TKT000350,USR07330,kyc_issue,2026-04-05 15:41:09,2026-04-12 15:41:09,7,True,4
TKT000351,USR07607,transaction_failed,2026-05-07 15:41:09,2026-05-18 15:41:09,11,True,4
TKT000352,USR04816,transaction_failed,2025-12-20 15:41:09,2026-01-02 15:41:09,13,True,4
TKT000353,USR04816,kyc_issue,2026-01-07 15:41:09,2026-01-08 15:41:09,1,True,4
TKT000354,USR07617,account_blocked,2026-03-24 15:41:09,2026-03-24 15:41:09,0,True,5
TKT000355,USR02527,transaction_failed,2026-04-04 15:41:09,2026-04-06 15:41:09,2,True,4
TKT000356,USR00095,transaction_failed,2025-12-19 15:41:09,2025-12-23 15:41:09,4,True,5
TKT000357,USR05671,transaction_failed,2025-11-03 15:41:09,2025-11-11 15:41:09,8,True,3
TKT000358,USR05671,app_crash,2026-02-11 15:41:09,2026-02-18 15:41:09,7,True,4
TKT000359,USR05671,transaction_failed,2026-03-14 15:41:09,2026-03-24 15:41:09,10,True,3
TKT000360,USR09443,transaction_failed,2026-04-04 15:41:09,2026-04-08 15:41:09,4,True,3
TKT000361,USR09851,account_blocked,2026-05-28 15:41:09,2026-06-01 15:41:09,4,False,4
TKT000362,USR07985,app_crash,2026-05-04 15:41:09,2026-05-08 15:41:09,4,True,5
TKT000363,USR07063,transaction_failed,2026-05-31 15:41:09,2026-06-07 15:41:09,7,True,3
TKT000364,USR09572,money_not_received,2026-02-18 15:41:09,2026-02-27 15:41:09,9,True,4
TKT000365,USR09547,app_crash,2025-11-02 15:41:09,2025-11-11 15:41:09,9,False,5
TKT000366,USR09547,money_not_received,2026-02-21 15:41:09,2026-02-24 15:41:09,3,True,5
TKT000367,USR09619,transaction_failed,2025-12-15 15:41:09,2025-12-27 15:41:09,12,True,3
TKT000368,USR01919,kyc_issue,2025-12-08 15:41:09,2025-12-16 15:41:09,8,True,3
TKT000369,USR08769,transaction_failed,2026-02-06 15:41:09,2026-02-07 15:41:09,1,False,3
TKT000370,USR01999,money_not_received,2026-01-29 15:41:09,2026-02-09 15:41:09,11,True,5
TKT000371,USR02971,money_not_received,2026-05-28 15:41:09,2026-06-09 15:41:09,12,False,4
TKT000372,USR04597,account_blocked,2025-12-23 15:41:09,2025-12-31 15:41:09,8,True,4
TKT000373,USR01750,wrong_charge,2026-05-16 15:41:09,2026-05-20 15:41:09,4,True,3
TKT000374,USR08174,money_not_received,2026-06-06 15:41:09,2026-06-18 15:41:09,12,True,5
TKT000375,USR08174,transaction_failed,2026-01-18 15:41:09,2026-01-25 15:41:09,7,True,4
TKT000376,USR01344,kyc_issue,2026-03-21 15:41:09,2026-03-23 15:41:09,2,True,1
TKT000377,USR01344,transaction_failed,2026-04-18 15:41:09,2026-04-20 15:41:09,2,False,5
TKT000378,USR07780,kyc_issue,2025-08-18 15:41:09,2025-08-19 15:41:09,1,True,4
TKT000379,USR06299,money_not_received,2025-12-31 15:41:09,2026-01-11 15:41:09,11,True,4
TKT000380,USR01055,transaction_failed,2025-11-15 15:41:09,2025-11-22 15:41:09,7,True,4
TKT000381,USR01490,transaction_failed,2026-05-11 15:41:09,2026-05-23 15:41:09,12,True,3
TKT000382,USR01490,kyc_issue,2026-02-19 15:41:09,2026-02-22 15:41:09,3,True,3
TKT000383,USR03318,transaction_failed,2025-12-28 15:41:09,2026-01-09 15:41:09,12,True,5
TKT000384,USR06054,transaction_failed,2026-05-13 15:41:09,2026-05-17 15:41:09,4,True,4
TKT000385,USR08369,transaction_failed,2026-03-17 15:41:09,2026-03-27 15:41:09,10,False,3
TKT000386,USR07081,app_crash,2026-02-24 15:41:09,2026-02-28 15:41:09,4,True,5
TKT000387,USR01223,kyc_issue,2025-08-24 15:41:09,2025-08-25 15:41:09,1,True,4
TKT000388,USR02715,money_not_received,2025-11-17 15:41:09,2025-11-23 15:41:09,6,True,3
TKT000389,USR02470,general_query,2025-11-29 15:41:09,2025-12-07 15:41:09,8,True,3
TKT000390,USR02470,account_blocked,2026-06-09 15:41:09,2026-06-12 15:41:09,3,True,5
TKT000391,USR06325,transaction_failed,2025-10-25 15:41:09,2025-10-31 15:41:09,6,False,5
TKT000392,USR06325,account_blocked,2025-11-06 15:41:09,2025-11-17 15:41:09,11,True,3
TKT000393,USR02427,wrong_charge,2026-02-07 15:41:09,2026-02-08 15:41:09,1,True,5
TKT000394,USR02427,money_not_received,2025-10-13 15:41:09,2025-10-15 15:41:09,2,True,5
TKT000395,USR07818,transaction_failed,2025-09-12 15:41:09,2025-09-18 15:41:09,6,True,3
TKT000396,USR08948,transaction_failed,2025-12-17 15:41:09,2025-12-21 15:41:09,4,False,4
TKT000397,USR05865,transaction_failed,2025-12-01 15:41:09,2025-12-02 15:41:09,1,True,5
TKT000398,USR09703,transaction_failed,2025-10-06 15:41:09,2025-10-13 15:41:09,7,False,5
TKT000399,USR00003,app_crash,2026-03-23 15:41:09,2026-04-03 15:41:09,11,True,4
TKT000400,USR04905,account_blocked,2025-12-17 15:41:09,2025-12-25 15:41:09,8,True,3
TKT000401,USR07644,transaction_failed,2026-02-27 15:41:09,2026-03-09 15:41:09,10,True,4
TKT000402,USR05211,app_crash,2025-10-14 15:41:09,2025-10-16 15:41:09,2,True,3
TKT000403,USR07556,app_crash,2026-02-08 15:41:09,2026-02-11 15:41:09,3,True,5
TKT000404,USR07556,wrong_charge,2026-01-11 15:41:09,2026-01-18 15:41:09,7,True,4
TKT000405,USR02901,transaction_failed,2026-03-01 15:41:09,2026-03-04 15:41:09,3,True,3
TKT000406,USR02901,transaction_failed,2026-02-17 15:41:09,2026-02-19 15:41:09,2,True,4
TKT000407,USR07950,kyc_issue,2026-03-17 15:41:09,2026-03-17 15:41:09,0,True,5
TKT000408,USR07950,money_not_received,2026-02-03 15:41:09,2026-02-05 15:41:09,2,True,5
TKT000409,USR07950,transaction_failed,2026-03-05 15:41:09,2026-03-18 15:41:09,13,True,5
TKT000410,USR04818,wrong_charge,2026-06-04 15:41:09,2026-06-10 15:41:09,6,True,3
TKT000411,USR03436,money_not_received,2026-04-18 15:41:09,2026-04-28 15:41:09,10,False,5
TKT000412,USR00183,money_not_received,2025-11-16 15:41:09,2025-11-16 15:41:09,0,True,5
TKT000413,USR00183,transaction_failed,2025-10-12 15:41:09,2025-10-18 15:41:09,6,True,3
TKT000414,USR05055,wrong_charge,2026-01-03 15:41:09,2026-01-10 15:41:09,7,True,4
TKT000415,USR06072,wrong_charge,2025-11-06 15:41:09,2025-11-18 15:41:09,12,True,4
TKT000416,USR07637,wrong_charge,2026-05-23 15:41:09,2026-06-01 15:41:09,9,True,4
TKT000417,USR01608,transaction_failed,2026-02-13 15:41:09,2026-02-25 15:41:09,12,False,3
TKT000418,USR01608,wrong_charge,2025-10-30 15:41:09,2025-10-31 15:41:09,1,True,4
TKT000419,USR06161,money_not_received,2026-04-21 15:41:09,2026-04-29 15:41:09,8,True,3
TKT000420,USR05789,transaction_failed,2026-04-18 15:41:09,2026-04-18 15:41:09,0,True,5
TKT000421,USR02607,general_query,2026-03-17 15:41:09,2026-03-20 15:41:09,3,True,5
TKT000422,USR06089,money_not_received,2025-10-22 15:41:09,2025-10-29 15:41:09,7,True,4
TKT000423,USR05825,app_crash,2026-02-12 15:41:09,2026-02-14 15:41:09,2,True,4
TKT000424,USR03163,money_not_received,2025-08-17 15:41:09,2025-08-21 15:41:09,4,True,4
TKT000425,USR00590,kyc_issue,2026-01-19 15:41:09,2026-01-29 15:41:09,10,True,4
TKT000426,USR00590,transaction_failed,2025-10-24 15:41:09,2025-11-02 15:41:09,9,True,1
TKT000427,USR00590,money_not_received,2025-11-10 15:41:09,2025-11-10 15:41:09,0,False,2
TKT000428,USR00590,account_blocked,2026-04-30 15:41:09,2026-05-03 15:41:09,3,True,5
TKT000429,USR06259,transaction_failed,2025-09-10 15:41:09,2025-09-16 15:41:09,6,True,3
TKT000430,USR08390,account_blocked,2026-06-11 15:41:09,2026-06-22 15:41:09,11,True,3
TKT000431,USR08390,general_query,2026-04-05 15:41:09,2026-04-13 15:41:09,8,True,3
TKT000432,USR07817,money_not_received,2026-03-15 15:41:09,2026-03-27 15:41:09,12,True,3
TKT000433,USR09309,money_not_received,2026-03-07 15:41:09,2026-03-10 15:41:09,3,True,4
TKT000434,USR00800,transaction_failed,2025-11-28 15:41:09,2025-12-10 15:41:09,12,True,4
TKT000435,USR00800,transaction_failed,2025-09-28 15:41:09,2025-10-09 15:41:09,11,True,3
TKT000436,USR06088,money_not_received,2025-11-23 15:41:09,2025-11-27 15:41:09,4,True,4
TKT000437,USR03542,money_not_received,2026-03-30 15:41:09,2026-04-04 15:41:09,5,True,4
TKT000438,USR03637,app_crash,2026-02-15 15:41:09,2026-02-16 15:41:09,1,True,5
TKT000439,USR03637,general_query,2025-09-02 15:41:09,2025-09-04 15:41:09,2,True,4
TKT000440,USR03637,money_not_received,2026-05-31 15:41:09,2026-06-03 15:41:09,3,True,4
TKT000441,USR02770,account_blocked,2026-02-27 15:41:09,2026-03-07 15:41:09,8,False,5
TKT000442,USR07602,kyc_issue,2025-09-18 15:41:09,2025-09-25 15:41:09,7,False,3
TKT000443,USR07602,kyc_issue,2026-05-04 15:41:09,2026-05-12 15:41:09,8,False,4
TKT000444,USR08217,money_not_received,2026-01-10 15:41:09,2026-01-18 15:41:09,8,True,4
TKT000445,USR04204,wrong_charge,2025-09-22 15:41:09,2025-09-30 15:41:09,8,True,3
TKT000446,USR04204,app_crash,2025-11-16 15:41:09,2025-11-28 15:41:09,12,True,5
TKT000447,USR06992,transaction_failed,2026-01-19 15:41:09,2026-01-27 15:41:09,8,True,5
TKT000448,USR03553,money_not_received,2026-05-08 15:41:09,2026-05-17 15:41:09,9,True,3
TKT000449,USR03444,transaction_failed,2025-12-03 15:41:09,2025-12-13 15:41:09,10,True,3
TKT000450,USR01913,account_blocked,2025-09-13 15:41:09,2025-09-14 15:41:09,1,True,3
TKT000451,USR00380,kyc_issue,2025-12-09 15:41:09,2025-12-21 15:41:09,12,True,5
TKT000452,USR08732,app_crash,2026-02-27 15:41:09,2026-02-27 15:41:09,0,True,4
TKT000453,USR00767,account_blocked,2025-09-06 15:41:09,2025-09-06 15:41:09,0,True,4
TKT000454,USR07354,app_crash,2025-12-29 15:41:09,2026-01-02 15:41:09,4,True,5
TKT000455,USR07445,app_crash,2026-06-06 15:41:09,2026-06-17 15:41:09,11,True,4
TKT000456,USR08785,transaction_failed,2025-11-01 15:41:09,2025-11-04 15:41:09,3,False,3
TKT000457,USR08785,money_not_received,2026-04-02 15:41:09,2026-04-10 15:41:09,8,True,5
TKT000458,USR02229,account_blocked,2026-05-24 15:41:09,2026-05-26 15:41:09,2,True,5
TKT000459,USR02229,transaction_failed,2026-05-25 15:41:09,2026-05-28 15:41:09,3,False,3
TKT000460,USR00819,app_crash,2025-11-30 15:41:09,2025-11-30 15:41:09,0,True,5
TKT000461,USR05961,transaction_failed,2025-10-29 15:41:09,2025-11-10 15:41:09,12,True,3
TKT000462,USR05961,app_crash,2026-02-15 15:41:09,2026-02-24 15:41:09,9,True,4
TKT000463,USR08459,account_blocked,2026-04-02 15:41:09,2026-04-08 15:41:09,6,True,3
TKT000464,USR08459,wrong_charge,2026-04-23 15:41:09,2026-04-23 15:41:09,0,True,4
TKT000465,USR08459,wrong_charge,2025-12-27 15:41:09,2026-01-07 15:41:09,11,True,5
TKT000466,USR07137,account_blocked,2026-03-30 15:41:09,2026-04-04 15:41:09,5,True,2
TKT000467,USR07137,transaction_failed,2026-01-29 15:41:09,2026-02-06 15:41:09,8,True,1
TKT000468,USR07252,app_crash,2026-03-14 15:41:09,2026-03-26 15:41:09,12,True,3
TKT000469,USR03587,transaction_failed,2026-03-29 15:41:09,2026-04-04 15:41:09,6,True,3
TKT000470,USR02666,transaction_failed,2025-12-08 15:41:09,2025-12-18 15:41:09,10,True,3
TKT000471,USR02912,app_crash,2026-04-13 15:41:09,2026-04-15 15:41:09,2,True,5
TKT000472,USR07742,kyc_issue,2026-03-23 15:41:09,2026-03-27 15:41:09,4,True,5
TKT000473,USR03954,money_not_received,2025-12-08 15:41:09,2025-12-10 15:41:09,2,True,3
TKT000474,USR03600,money_not_received,2026-04-12 15:41:09,2026-04-15 15:41:09,3,True,4
TKT000475,USR03600,account_blocked,2025-10-19 15:41:09,2025-10-24 15:41:09,5,True,4
TKT000476,USR05430,money_not_received,2026-04-03 15:41:09,2026-04-08 15:41:09,5,True,5
TKT000477,USR00242,transaction_failed,2025-11-09 15:41:09,2025-11-13 15:41:09,4,True,5
TKT000478,USR06232,general_query,2026-03-24 15:41:09,2026-04-05 15:41:09,12,False,4
TKT000479,USR06232,transaction_failed,2025-09-07 15:41:09,2025-09-20 15:41:09,13,True,3
TKT000480,USR06232,transaction_failed,2026-05-15 15:41:09,2026-05-22 15:41:09,7,True,1
TKT000481,USR01650,account_blocked,2025-10-12 15:41:09,2025-10-22 15:41:09,10,True,5
TKT000482,USR07943,money_not_received,2025-10-21 15:41:09,2025-10-29 15:41:09,8,True,3
TKT000483,USR06816,account_blocked,2025-11-12 15:41:09,2025-11-24 15:41:09,12,True,4
TKT000484,USR07089,account_blocked,2025-11-19 15:41:09,2025-12-01 15:41:09,12,True,3
TKT000485,USR01646,kyc_issue,2025-09-20 15:41:09,2025-09-28 15:41:09,8,True,3
TKT000486,USR01646,kyc_issue,2025-12-23 15:41:09,2026-01-04 15:41:09,12,False,5
TKT000487,USR04713,app_crash,2025-11-16 15:41:09,2025-11-25 15:41:09,9,True,5
TKT000488,USR07339,kyc_issue,2025-08-29 15:41:09,2025-09-07 15:41:09,9,True,5
TKT000489,USR04161,money_not_received,2025-09-28 15:41:09,2025-10-01 15:41:09,3,False,5
TKT000490,USR07578,money_not_received,2026-01-06 15:41:09,2026-01-06 15:41:09,0,False,5
TKT000491,USR07578,app_crash,2026-04-02 15:41:09,2026-04-11 15:41:09,9,True,3
TKT000492,USR07578,app_crash,2025-11-21 15:41:09,2025-12-04 15:41:09,13,True,4
TKT000493,USR00280,money_not_received,2025-12-21 15:41:09,2026-01-01 15:41:09,11,True,5
TKT000494,USR05373,money_not_received,2025-12-21 15:41:09,2026-01-01 15:41:09,11,True,3
TKT000495,USR04270,money_not_received,2026-02-14 15:41:09,2026-02-27 15:41:09,13,True,3
TKT000496,USR06858,app_crash,2026-02-06 15:41:09,2026-02-11 15:41:09,5,True,3
TKT000497,USR05612,money_not_received,2025-08-27 15:41:09,2025-08-27 15:41:09,0,True,3
TKT000498,USR00072,app_crash,2026-04-03 15:41:09,2026-04-15 15:41:09,12,True,3
TKT000499,USR00072,transaction_failed,2025-12-22 15:41:09,2025-12-27 15:41:09,5,True,5
TKT000500,USR05131,kyc_issue,2026-03-12 15:41:09,2026-03-24 15:41:09,12,True,4
TKT000501,USR05131,transaction_failed,2026-04-07 15:41:09,2026-04-11 15:41:09,4,False,3
TKT000502,USR06133,transaction_failed,2026-03-24 15:41:09,2026-04-01 15:41:09,8,True,3
TKT000503,USR06133,money_not_received,2026-04-03 15:41:09,2026-04-07 15:41:09,4,True,5
TKT000504,USR06133,app_crash,2026-04-21 15:41:09,2026-04-26 15:41:09,5,True,4
TKT000505,USR03154,transaction_failed,2026-05-07 15:41:09,2026-05-09 15:41:09,2,True,5
TKT000506,USR05100,wrong_charge,2026-01-12 15:41:09,2026-01-16 15:41:09,4,True,5
TKT000507,USR09599,app_crash,2026-03-18 15:41:09,2026-03-30 15:41:09,12,True,4
TKT000508,USR03965,app_crash,2025-08-23 15:41:09,2025-08-29 15:41:09,6,True,5
TKT000509,USR03972,money_not_received,2025-08-31 15:41:09,2025-09-08 15:41:09,8,True,2
TKT000510,USR03972,transaction_failed,2026-03-26 15:41:09,2026-03-27 15:41:09,1,True,5
TKT000511,USR03972,transaction_failed,2025-12-26 15:41:09,2026-01-05 15:41:09,10,False,4
TKT000512,USR03972,app_crash,2026-03-02 15:41:09,2026-03-05 15:41:09,3,True,2
TKT000513,USR04490,money_not_received,2026-05-24 15:41:09,2026-05-25 15:41:09,1,True,3
TKT000514,USR02975,kyc_issue,2025-10-22 15:41:09,2025-10-28 15:41:09,6,True,4
TKT000515,USR07957,money_not_received,2025-12-27 15:41:09,2025-12-28 15:41:09,1,True,4
TKT000516,USR07957,account_blocked,2026-01-20 15:41:09,2026-01-30 15:41:09,10,True,4
TKT000517,USR08364,account_blocked,2025-09-26 15:41:09,2025-10-06 15:41:09,10,True,3
TKT000518,USR09369,transaction_failed,2025-10-27 15:41:09,2025-11-09 15:41:09,13,True,3
TKT000519,USR01731,money_not_received,2025-10-12 15:41:09,2025-10-21 15:41:09,9,True,3
TKT000520,USR09330,wrong_charge,2026-02-13 15:41:09,2026-02-24 15:41:09,11,False,4
TKT000521,USR08128,transaction_failed,2026-03-23 15:41:09,2026-04-02 15:41:09,10,True,4
TKT000522,USR09783,money_not_received,2025-09-11 15:41:09,2025-09-15 15:41:09,4,True,1
TKT000523,USR09783,app_crash,2026-05-06 15:41:09,2026-05-17 15:41:09,11,True,4
TKT000524,USR09783,transaction_failed,2026-01-10 15:41:09,2026-01-21 15:41:09,11,True,2
TKT000525,USR07776,wrong_charge,2026-06-09 15:41:09,2026-06-15 15:41:09,6,False,4
TKT000526,USR03081,money_not_received,2026-01-30 15:41:09,2026-02-05 15:41:09,6,True,3
TKT000527,USR08050,wrong_charge,2026-05-22 15:41:09,2026-06-01 15:41:09,10,True,4
TKT000528,USR08050,kyc_issue,2026-02-24 15:41:09,2026-02-24 15:41:09,0,True,5
TKT000529,USR06281,app_crash,2025-08-22 15:41:09,2025-09-04 15:41:09,13,True,4
TKT000530,USR06281,app_crash,2025-10-30 15:41:09,2025-11-10 15:41:09,11,True,4
TKT000531,USR03947,app_crash,2025-12-19 15:41:09,2025-12-21 15:41:09,2,True,3
TKT000532,USR03947,money_not_received,2026-03-19 15:41:09,2026-03-19 15:41:09,0,True,3
TKT000533,USR06438,transaction_failed,2025-11-09 15:41:09,2025-11-09 15:41:09,0,True,5
TKT000534,USR01199,app_crash,2025-12-05 15:41:09,2025-12-18 15:41:09,13,True,4
TKT000535,USR07645,money_not_received,2026-03-23 15:41:09,2026-04-03 15:41:09,11,True,4
