user_id,issue_type,satisfaction_score,churn
USR05167,transaction_failed,5,0
USR08595,money_not_received,3,0
USR09394,transaction_failed,4,0
USR08499,transaction_failed,4,0
USR07058,account_blocked,3,0
USR07058,wrong_charge,5,0
USR03184,transaction_failed,5,0
USR03184,transaction_failed,5,0
USR03184,transaction_failed,4,0
USR02858,transaction_failed,3,0
USR06046,money_not_received,4,0
USR06046,transaction_failed,4,0
USR07386,general_query,3,0
USR04796,money_not_received,3,0
USR00671,money_not_received,4,0
USR07586,general_query,3,1
USR07586,transaction_failed,4,1
USR07586,money_not_received,1,1
USR06143,transaction_failed,3,0
USR06143,money_not_received,3,0
USR07733,kyc_issue,4,0
USR07733,wrong_charge,4,0
USR03610,money_not_received,4,0
USR07585,money_not_received,5,0
USR03011,kyc_issue,5,0
USR01728,account_blocked,4,0
USR07422,account_blocked,4,0
USR08387,transaction_failed,4,0
USR03104,money_not_received,4,0
USR01364,app_crash,3,0
USR01364,transaction_failed,4,0
USR08792,wrong_charge,4,0
USR07872,kyc_issue,5,0
USR07872,app_crash,5,0
USR02344,transaction_failed,5,0
USR01096,transaction_failed,5,0
USR06461,account_blocked,5,0
USR06461,transaction_failed,5,0
USR07309,transaction_failed,3,0
USR05462,transaction_failed,5,0
USR09587,app_crash,4,0
USR09587,transaction_failed,4,0
USR00913,transaction_failed,5,0
USR00913,account_blocked,4,0
USR03290,transaction_failed,1,1
USR03290,general_query,1,1
USR03290,kyc_issue,5,1
USR07218,app_crash,4,0
USR07218,app_crash,5,0
USR02358,transaction_failed,5,0
USR03097,money_not_received,5,0
USR02743,money_not_received,4,0
USR02743,app_crash,5,0
USR03686,money_not_received,5,0
USR01720,general_query,3,0
USR03326,transaction_failed,4,0
USR01360,transaction_failed,3,1
USR01360,money_not_received,2,1
USR01360,wrong_charge,4,1
USR01360,kyc_issue,4,1
USR03915,money_not_received,5,0
USR02730,transaction_failed,3,0
USR04637,transaction_failed,5,0
USR07395,money_not_received,4,0
USR07395,transaction_failed,3,0
USR06781,kyc_issue,2,1
USR09293,money_not_received,2,1
USR09293,money_not_received,3,1
USR08429,app_crash,5,0
USR09983,wrong_charge,3,0
USR09983,money_not_received,3,0
USR08563,money_not_received,4,0
USR09025,transaction_failed,4,0
USR05776,general_query,4,0
USR01616,app_crash,4,0
USR02525,transaction_failed,4,0
USR01859,account_blocked,4,0
USR04183,transaction_failed,5,0
USR06138,kyc_issue,5,0
USR03434,transaction_failed,5,0
USR01375,kyc_issue,4,0
USR03951,app_crash,2,1
USR03951,wrong_charge,2,1
USR03951,account_blocked,3,1
USR08344,transaction_failed,3,0
USR08344,transaction_failed,5,0
USR08344,kyc_issue,3,0
USR02720,transaction_failed,2,1
USR09865,general_query,3,0
USR01001,kyc_issue,5,0
USR00728,app_crash,3,0
USR03351,wrong_charge,5,0
USR03351,kyc_issue,3,0
USR01122,app_crash,4,0
USR01122,money_not_received,5,0
USR09366,account_blocked,5,1
USR09366,transaction_failed,5,1
USR00408,app_crash,5,0
USR02333,money_not_received,3,0
USR04185,app_crash,3,0
USR04185,kyc_issue,5,0
USR03578,app_crash,5,0
USR09335,transaction_failed,4,0
USR09335,app_crash,4,0
USR09335,general_query,3,0
USR05451,general_query,4,0
USR05451,money_not_received,5,0
USR02835,general_query,3,0
USR01997,app_crash,5,0
USR05729,transaction_failed,2,1
USR05729,transaction_failed,2,1
USR05729,money_not_received,4,1
USR05729,money_not_received,2,1
USR05729,app_crash,5,1
USR05729,app_crash,1,1
USR05729,transaction_failed,1,1
USR05699,transaction_failed,3,0
USR01942,transaction_failed,3,0
USR01942,transaction_failed,4,0
USR06342,general_query,5,0
USR06342,money_not_received,3,0
USR06342,money_not_received,3,0
USR09866,app_crash,3,0
USR09386,money_not_received,3,0
USR03838,money_not_received,5,0
USR09014,wrong_charge,4,0
USR09014,app_crash,4,0
USR04906,transaction_failed,3,0
USR04906,app_crash,3,0
USR04906,kyc_issue,3,0
USR04906,money_not_received,3,0
