user_id,churn,recency_days,frequency,monetary,r_score,f_score,m_score,segment,rfm_score
USR00453,0,32.0,11,12018.22,3,3,3,Loyal,9
USR00454,0,22.0,25,26482.46,4,4,3,Champion,11
USR00455,0,39.0,18,18080.41,3,3,3,Loyal,9
USR00456,0,17.0,10,20772.26,4,3,3,Loyal,10
USR00457,0,40.0,9,5632.24,3,2,2,Promising,7
USR00458,0,20.0,15,25263.26,4,3,3,Loyal,10
USR00459,0,21.0,20,15438.38,4,4,3,Champion,11
USR00460,0,63.0,9,6325.99,3,2,2,Promising,7
USR00461,0,51.0,15,24359.67,3,3,3,Loyal,9
USR00462,0,36.0,10,9361.37,3,3,2,Promising,8
USR00463,0,12.0,19,26119.18,4,3,3,Loyal,10
USR00464,0,11.0,17,30866.62,4,3,3,Loyal,10
USR00465,0,23.0,10,17868.9,4,3,3,Loyal,10
USR00466,0,27.0,12,13200.82,4,3,3,Loyal,10
USR00467,0,19.0,21,23006.89,4,4,3,Champion,11
USR00468,0,31.0,16,16657.31,3,3,3,Loyal,9
USR00469,0,21.0,16,17181.39,4,3,3,Loyal,10
USR00470,0,30.0,11,9917.53,4,3,2,Loyal,9
USR00471,0,13.0,16,26318.09,4,3,3,Loyal,10
USR00472,0,27.0,10,14380.77,4,3,3,Loyal,10
USR00473,0,15.0,17,13991.06,4,3,3,Loyal,10
USR00474,0,17.0,15,21268.75,4,3,3,Loyal,10
USR00475,0,9.0,12,14865.86,4,3,3,Loyal,10
USR00476,0,19.0,14,9103.93,4,3,2,Loyal,9
USR00477,0,49.0,5,4467.9,3,2,2,Promising,7
USR00478,0,18.0,13,16325.47,4,3,3,Loyal,10
USR00479,0,25.0,17,19285.48,4,3,3,Loyal,10
USR00480,0,52.0,9,14318.1,3,2,3,Promising,8
USR00481,0,28.0,16,24067.44,4,3,3,Loyal,10
USR00482,1,46.0,8,4357.8,3,2,2,Promising,7
USR00483,1,62.0,6,2525.43,3,2,2,Promising,7
USR00484,0,31.0,9,8024.35,3,2,2,Promising,7
USR00485,0,26.0,16,13944.45,4,3,3,Loyal,10
USR00486,0,11.0,23,21062.0,4,4,3,Champion,11
USR00487,0,55.0,14,20091.46,3,3,3,Loyal,9
USR00488,0,56.0,9,12165.9,3,2,3,Promising,8
USR00489,0,29.0,12,12224.25,4,3,3,Loyal,10
USR00490,0,18.0,14,14954.83,4,3,3,Loyal,10
USR00491,0,17.0,17,12958.95,4,3,3,Loyal,10
USR00492,0,44.0,13,20978.89,3,3,3,Loyal,9
USR00493,0,26.0,18,21134.06,4,3,3,Loyal,10
USR00494,0,30.0,8,8117.6,4,2,2,Promising,8
USR00495,0,40.0,15,16818.72,3,3,3,Loyal,9
USR00496,0,13.0,12,14687.43,4,3,3,Loyal,10
USR00497,0,17.0,12,9011.45,4,3,2,Loyal,9
USR00498,1,107.0,9,6226.55,2,2,2,At Risk,6
USR00499,0,19.0,21,28912.63,4,4,3,Champion,11
USR00500,0,41.0,16,9708.33,3,3,2,Promising,8
USR00501,0,19.0,11,12483.25,4,3,3,Loyal,10
USR00502,0,14.0,21,22363.41,4,4,3,Champion,11
USR00503,0,38.0,12,15016.19,3,3,3,Loyal,9
USR00504,0,21.0,18,28153.95,4,3,3,Loyal,10
USR00505,0,36.0,10,16437.97,3,3,3,Loyal,9
USR00506,0,19.0,20,21651.1,4,4,3,Champion,11
USR00507,0,23.0,15,15861.93,4,3,3,Loyal,10
USR00508,0,22.0,10,13810.65,4,3,3,Loyal,10
USR00509,0,18.0,11,11051.8,4,3,3,Loyal,10
USR00510,0,13.0,15,13392.51,4,3,3,Loyal,10
USR00511,0,33.0,12,19801.61,3,3,3,Loyal,9
USR00512,0,10.0,13,14353.66,4,3,3,Loyal,10
USR00513,0,76.0,14,15029.51,3,3,3,Loyal,9
USR00514,0,33.0,15,15390.45,3,3,3,Loyal,9
USR00515,0,35.0,13,15470.09,3,3,3,Loyal,9
USR00516,0,9.0,13,17427.84,4,3,3,Loyal,10
USR00517,0,24.0,14,23907.34,4,3,3,Loyal,10
USR00518,0,16.0,14,22930.94,4,3,3,Loyal,10
USR00519,0,50.0,8,9258.71,3,2,2,Promising,7
USR00520,0,30.0,17,15670.8,4,3,3,Loyal,10
USR00521,1,6.0,9,4872.13,4,2,2,Promising,8
USR00522,0,34.0,15,26101.47,3,3,3,Loyal,9
USR00523,0,9.0,7,7042.51,4,2,2,Promising,8
USR00524,0,31.0,11,15377.66,3,3,3,Loyal,9
USR00525,0,17.0,12,12488.13,4,3,3,Loyal,10
USR00526,0,28.0,22,24140.1,4,4,3,Champion,11
USR00527,0,14.0,17,15186.05,4,3,3,Loyal,10
USR00528,0,49.0,12,10953.57,3,3,3,Loyal,9
USR00529,0,20.0,15,18117.5,4,3,3,Loyal,10
USR00530,0,24.0,19,14959.87,4,3,3,Loyal,10
USR00531,0,55.0,11,15739.43,3,3,3,Loyal,9
USR00532,0,41.0,11,14418.71,3,3,3,Loyal,9
USR00533,0,44.0,21,14487.73,3,4,3,Loyal,10
USR00534,0,12.0,12,13148.59,4,3,3,Loyal,10
USR00535,1,151.0,9,4840.73,2,2,2,At Risk,6
USR00536,0,22.0,13,18959.15,4,3,3,Loyal,10
USR00537,0,17.0,12,16137.64,4,3,3,Loyal,10
USR00538,0,3.0,16,16245.23,4,3,3,Loyal,10
USR00539,0,8.0,24,29943.59,4,4,3,Champion,11
USR00540,0,25.0,19,15510.74,4,3,3,Loyal,10
USR00541,0,29.0,18,16406.44,4,3,3,Loyal,10
USR00542,0,10.0,17,20278.78,4,3,3,Loyal,10
USR00543,0,31.0,8,9510.19,3,2,2,Promising,7
USR00544,0,25.0,11,10379.46,4,3,3,Loyal,10
USR00545,0,29.0,10,13452.61,4,3,3,Loyal,10
USR00546,0,34.0,21,25996.46,3,4,3,Loyal,10
USR00547,0,23.0,16,23156.71,4,3,3,Loyal,10
USR00548,0,29.0,12,16670.13,4,3,3,Loyal,10
USR00549,0,28.0,16,21597.63,4,3,3,Loyal,10
USR00550,0,6.0,18,18144.54,4,3,3,Loyal,10
USR00551,0,45.0,3,5289.11,3,2,2,Promising,7
USR00552,1,80.0,5,3302.91,3,2,2,Promising,7
USR00553,0,16.0,7,10538.15,4,2,3,Loyal,9
USR00554,0,24.0,12,9209.36,4,3,2,Loyal,9
USR00555,0,37.0,14,11223.17,3,3,3,Loyal,9
USR00556,0,68.0,9,12709.37,3,2,3,Promising,8
USR00557,0,39.0,10,14285.11,3,3,3,Loyal,9
USR00558,0,33.0,8,9994.19,3,2,2,Promising,7
USR00559,0,11.0,20,25601.29,4,4,3,Champion,11
USR00560,0,7.0,16,20072.12,4,3,3,Loyal,10
USR00561,0,19.0,21,22958.48,4,4,3,Champion,11
USR00562,0,40.0,13,14723.01,3,3,3,Loyal,9
USR00563,0,21.0,20,26648.79,4,4,3,Champion,11
USR00564,1,24.0,10,3760.91,4,3,2,Loyal,9
USR00565,0,11.0,13,16045.16,4,3,3,Loyal,10
USR00566,0,39.0,13,10928.63,3,3,3,Loyal,9
USR00567,0,37.0,12,6149.87,3,3,2,Promising,8
USR00568,1,111.0,2,239.06,2,1,1,Lost,4
USR00569,0,28.0,13,14413.52,4,3,3,Loyal,10
USR00570,0,34.0,9,12995.93,3,2,3,Promising,8
USR00571,0,21.0,11,7842.7,4,3,2,Loyal,9
USR00572,0,24.0,16,19380.63,4,3,3,Loyal,10
USR00573,0,18.0,15,17909.97,4,3,3,Loyal,10
USR00574,0,105.0,5,2264.43,2,2,2,At Risk,6
USR00575,0,21.0,14,19961.35,4,3,3,Loyal,10
USR00576,0,39.0,15,14711.52,3,3,3,Loyal,9
USR00577,0,22.0,8,10335.07,4,2,3,Loyal,9
USR00578,0,35.0,13,13202.46,3,3,3,Loyal,9
USR00579,0,47.0,17,19211.87,3,3,3,Loyal,9
USR00580,1,97.0,10,5558.75,2,3,2,Promising,7
USR00581,0,29.0,17,15905.84,4,3,3,Loyal,10
USR00582,0,21.0,18,22851.1,4,3,3,Loyal,10
USR00583,0,30.0,15,20255.29,4,3,3,Loyal,10
USR00584,0,22.0,14,18691.39,4,3,3,Loyal,10
USR00585,0,13.0,16,16774.0,4,3,3,Loyal,10
USR00586,0,24.0,16,26465.91,4,3,3,Loyal,10
USR00587,1,191.0,3,1286.44,1,2,2,At Risk,5
USR00588,0,45.0,13,13741.86,3,3,3,Loyal,9
USR00589,0,28.0,29,41897.19,4,4,3,Champion,11
USR00590,1,73.0,9,4948.69,3,2,2,Promising,7
USR00591,0,2.0,18,11532.69,4,3,3,Loyal,10
USR00592,0,26.0,14,20938.83,4,3,3,Loyal,10
USR00593,1,75.0,6,4813.4,3,2,2,Promising,7
USR00594,0,46.0,16,18197.85,3,3,3,Loyal,9
USR00595,0,39.0,17,19767.39,3,3,3,Loyal,9
USR00596,0,20.0,16,18751.55,4,3,3,Loyal,10
USR00597,0,58.0,15,12724.42,3,3,3,Loyal,9
USR00598,0,36.0,14,24574.64,3,3,3,Loyal,9
USR00599,0,26.0,10,13660.08,4,3,3,Loyal,10
USR00600,0,27.0,18,31801.62,4,3,3,Loyal,10
USR00601,0,30.0,12,11591.05,4,3,3,Loyal,10
USR00602,0,15.0,13,20451.78,4,3,3,Loyal,10
USR00603,1,202.0,2,716.16,1,1,1,Lost,3
USR00604,0,49.0,16,13511.39,3,3,3,Loyal,9
USR00605,0,16.0,17,19239.57,4,3,3,Loyal,10
USR00606,0,53.0,8,5017.54,3,2,2,Promising,7
USR00607,0,16.0,14,24645.63,4,3,3,Loyal,10
USR00608,0,32.0,11,14996.82,3,3,3,Loyal,9
USR00609,0,27.0,12,10939.62,4,3,3,Loyal,10
USR00610,0,66.0,9,9879.7,3,2,2,Promising,7
USR00611,0,38.0,12,15045.9,3,3,3,Loyal,9
USR00612,0,49.0,9,11348.24,3,2,3,Promising,8
USR00613,0,28.0,18,19803.21,4,3,3,Loyal,10
USR00614,0,14.0,16,24713.39,4,3,3,Loyal,10
USR00615,0,24.0,17,11856.46,4,3,3,Loyal,10
USR00616,0,43.0,10,12784.08,3,3,3,Loyal,9
USR00617,0,35.0,14,17095.29,3,3,3,Loyal,9
USR00618,0,13.0,21,28723.25,4,4,3,Champion,11
USR00619,0,19.0,16,13349.77,4,3,3,Loyal,10
USR00620,0,23.0,14,17469.37,4,3,3,Loyal,10
USR00621,0,15.0,16,12901.06,4,3,3,Loyal,10
USR00622,0,26.0,11,10963.21,4,3,3,Loyal,10
USR00623,0,41.0,16,15153.89,3,3,3,Loyal,9
USR00624,0,45.0,11,13294.31,3,3,3,Loyal,9
USR00625,0,47.0,18,17632.82,3,3,3,Loyal,9
USR00626,1,162.0,3,932.27,2,2,1,At Risk,5
USR00627,0,38.0,14,17116.82,3,3,3,Loyal,9
USR00628,0,5.0,11,12696.57,4,3,3,Loyal,10
USR00629,0,32.0,14,16559.45,3,3,3,Loyal,9
USR00630,0,64.0,16,13803.53,3,3,3,Loyal,9
USR00631,0,9.0,17,21552.75,4,3,3,Loyal,10
USR00632,1,140.0,6,4156.06,2,2,2,At Risk,6
USR00633,0,28.0,14,8450.5,4,3,2,Loyal,9
USR00634,0,41.0,17,15121.02,3,3,3,Loyal,9
USR00635,0,11.0,8,12537.99,4,2,3,Loyal,9
USR00636,0,21.0,16,28205.54,4,3,3,Loyal,10
USR00637,0,10.0,15,21412.51,4,3,3,Loyal,10
USR00638,0,18.0,14,12041.84,4,3,3,Loyal,10
USR00639,0,34.0,15,13672.44,3,3,3,Loyal,9
USR00640,0,33.0,9,11050.73,3,2,3,Promising,8
USR00641,0,30.0,14,10992.02,4,3,3,Loyal,10
USR00642,1,130.0,9,6659.66,2,2,2,At Risk,6
USR00643,0,14.0,11,21893.59,4,3,3,Loyal,10
USR00644,0,19.0,14,16431.79,4,3,3,Loyal,10
USR00645,0,36.0,17,19268.21,3,3,3,Loyal,9
USR00646,0,11.0,10,17155.57,4,3,3,Loyal,10
USR00647,1,124.0,3,2473.04,2,2,2,At Risk,6
USR00648,0,20.0,15,14753.16,4,3,3,Loyal,10
USR00649,0,18.0,12,18823.01,4,3,3,Loyal,10
USR00650,0,45.0,13,16628.31,3,3,3,Loyal,9
USR00651,0,50.0,13,13106.87,3,3,3,Loyal,9
USR00652,0,11.0,21,31661.91,4,4,3,Champion,11
USR00653,0,18.0,15,21247.41,4,3,3,Loyal,10
USR00654,0,156.0,5,3859.82,2,2,2,At Risk,6
USR00655,0,18.0,8,4542.05,4,2,2,Promising,8
USR00656,0,12.0,14,14820.53,4,3,3,Loyal,10
USR00657,0,19.0,17,17117.54,4,3,3,Loyal,10
USR00658,0,13.0,13,17804.27,4,3,3,Loyal,10
USR00659,0,11.0,14,21678.69,4,3,3,Loyal,10
USR00660,0,19.0,10,9412.27,4,3,2,Loyal,9
USR00661,0,48.0,10,12949.42,3,3,3,Loyal,9
USR00662,0,46.0,17,17111.05,3,3,3,Loyal,9
USR00663,0,22.0,12,12834.42,4,3,3,Loyal,10
USR00664,0,25.0,12,9047.49,4,3,2,Loyal,9
USR00665,0,40.0,18,15077.76,3,3,3,Loyal,9
USR00666,0,25.0,18,27140.32,4,3,3,Loyal,10
USR00667,0,11.0,10,15256.07,4,3,3,Loyal,10
USR00668,0,23.0,10,10367.26,4,3,3,Loyal,10
USR00669,0,16.0,14,20776.74,4,3,3,Loyal,10
USR00670,0,11.0,14,8716.57,4,3,2,Loyal,9
USR00671,0,81.0,10,11505.6,3,3,3,Loyal,9
USR00672,0,26.0,11,8717.1,4,3,2,Loyal,9
USR00673,0,38.0,11,13833.83,3,3,3,Loyal,9
USR00674,0,23.0,18,23304.14,4,3,3,Loyal,10
USR00675,0,30.0,18,24965.0,4,3,3,Loyal,10
USR00676,0,28.0,14,19215.85,4,3,3,Loyal,10
USR00677,0,33.0,17,20770.87,3,3,3,Loyal,9
USR00678,0,13.0,12,13213.99,4,3,3,Loyal,10
USR00679,1,42.0,9,4978.27,3,2,2,Promising,7
USR00680,0,37.0,14,14809.36,3,3,3,Loyal,9
USR00681,1,81.0,7,2149.83,3,2,2,Promising,7
USR00682,1,17.0,8,5872.72,4,2,2,Promising,8
USR00683,0,23.0,17,18359.18,4,3,3,Loyal,10
USR00684,0,22.0,8,4373.26,4,2,2,Promising,8
USR00685,0,96.0,10,14588.01,2,3,3,Promising,8
USR00686,0,25.0,16,14196.34,4,3,3,Loyal,10
USR00687,0,38.0,14,12090.61,3,3,3,Loyal,9
USR00688,0,47.0,10,18239.23,3,3,3,Loyal,9
USR00689,0,42.0,15,23253.1,3,3,3,Loyal,9
USR00690,0,51.0,17,21570.19,3,3,3,Loyal,9
USR00691,0,40.0,16,18921.2,3,3,3,Loyal,9
USR00692,0,30.0,18,20841.72,4,3,3,Loyal,10
USR00693,0,25.0,20,27983.67,4,4,3,Champion,11
USR00694,0,45.0,14,14016.18,3,3,3,Loyal,9
USR00695,0,12.0,23,25219.49,4,4,3,Champion,11
USR00696,0,25.0,11,8866.57,4,3,2,Loyal,9
USR00697,0,61.0,11,12729.6,3,3,3,Loyal,9
USR00698,0,22.0,18,23521.61,4,3,3,Loyal,10
USR00699,1,13.0,12,4373.87,4,3,2,Loyal,9
USR00700,0,23.0,21,18126.98,4,4,3,Champion,11
USR00701,0,47.0,13,16745.46,3,3,3,Loyal,9
USR00702,0,77.0,10,11695.39,3,3,3,Loyal,9
USR00703,0,20.0,16,22711.29,4,3,3,Loyal,10
USR00704,0,22.0,10,10181.95,4,3,3,Loyal,10
USR00705,0,31.0,12,19408.11,3,3,3,Loyal,9
USR00706,0,24.0,17,15851.62,4,3,3,Loyal,10
USR00707,0,21.0,20,30689.39,4,4,3,Champion,11
USR00708,1,133.0,6,3867.04,2,2,2,At Risk,6
USR00709,0,15.0,18,20791.39,4,3,3,Loyal,10
USR00710,0,41.0,16,24928.99,3,3,3,Loyal,9
USR00711,0,33.0,18,18499.37,3,3,3,Loyal,9
USR00712,0,31.0,21,33465.94,3,4,3,Loyal,10
USR00713,0,36.0,12,14572.19,3,3,3,Loyal,9
USR00714,0,24.0,15,20518.13,4,3,3,Loyal,10
USR00715,0,29.0,11,18628.9,4,3,3,Loyal,10
USR00716,0,14.0,18,27357.95,4,3,3,Loyal,10
USR00717,0,8.0,16,17180.6,4,3,3,Loyal,10
USR00718,0,49.0,8,4568.5,3,2,2,Promising,7
USR00719,0,34.0,9,15727.74,3,2,3,Promising,8
USR00720,0,20.0,14,17122.0,4,3,3,Loyal,10
USR00721,0,29.0,17,15587.74,4,3,3,Loyal,10
USR00722,0,29.0,16,14254.22,4,3,3,Loyal,10
USR00723,0,27.0,11,8324.25,4,3,2,Loyal,9
USR00724,0,24.0,13,16899.6,4,3,3,Loyal,10
USR00725,0,31.0,12,14851.49,3,3,3,Loyal,9
USR00726,0,26.0,13,18083.98,4,3,3,Loyal,10
USR00727,0,17.0,10,12057.17,4,3,3,Loyal,10
USR00728,0,46.0,16,25911.86,3,3,3,Loyal,9
USR00729,0,21.0,16,13262.71,4,3,3,Loyal,10
USR00730,0,15.0,17,27110.23,4,3,3,Loyal,10
USR00731,0,47.0,15,10665.26,3,3,3,Loyal,9
USR00732,0,45.0,19,34676.64,3,3,3,Loyal,9
USR00733,0,18.0,25,36639.7,4,4,3,Champion,11
USR00734,0,39.0,14,17291.29,3,3,3,Loyal,9
USR00735,0,41.0,13,17112.13,3,3,3,Loyal,9
USR00736,0,18.0,15,11695.36,4,3,3,Loyal,10
USR00737,0,22.0,8,7146.7,4,2,2,Promising,8
USR00738,0,24.0,15,14540.97,4,3,3,Loyal,10
USR00739,0,21.0,16,14276.74,4,3,3,Loyal,10
USR00740,0,28.0,8,9116.73,4,2,2,Promising,8
USR00741,0,29.0,18,16704.82,4,3,3,Loyal,10
USR00742,0,16.0,10,9323.54,4,3,2,Loyal,9
USR00743,0,23.0,12,12604.02,4,3,3,Loyal,10
USR00744,0,8.0,14,12157.67,4,3,3,Loyal,10
USR00745,0,12.0,16,19891.98,4,3,3,Loyal,10
USR00746,0,17.0,10,15783.59,4,3,3,Loyal,10
USR00747,0,16.0,13,8939.15,4,3,2,Loyal,9
USR00748,1,60.0,13,8075.69,3,3,2,Promising,8
USR00749,0,20.0,12,17048.48,4,3,3,Loyal,10
USR00750,0,21.0,17,29510.56,4,3,3,Loyal,10
USR00751,0,25.0,16,19023.96,4,3,3,Loyal,10
USR00752,1,118.0,7,2275.4,2,2,2,At Risk,6
USR00753,0,4.0,13,16638.37,4,3,3,Loyal,10
USR00754,0,27.0,16,16005.75,4,3,3,Loyal,10
USR00755,0,23.0,13,17681.89,4,3,3,Loyal,10
USR00756,1,99.0,8,7252.18,2,2,2,At Risk,6
USR00757,0,44.0,18,21612.07,3,3,3,Loyal,9
USR00758,1,104.0,6,2808.0,2,2,2,At Risk,6
USR00759,0,27.0,11,14021.7,4,3,3,Loyal,10
USR00760,0,29.0,11,13336.47,4,3,3,Loyal,10
USR00761,0,39.0,14,14487.02,3,3,3,Loyal,9
USR00762,0,20.0,15,15652.04,4,3,3,Loyal,10
USR00763,0,98.0,8,8692.73,2,2,2,At Risk,6
USR00764,0,21.0,14,19036.64,4,3,3,Loyal,10
USR00765,0,5.0,24,25042.28,4,4,3,Champion,11
USR00766,0,23.0,15,12846.33,4,3,3,Loyal,10
USR00767,0,21.0,18,20989.12,4,3,3,Loyal,10
USR00768,0,32.0,14,18347.21,3,3,3,Loyal,9
USR00769,0,26.0,12,14460.56,4,3,3,Loyal,10
USR00770,0,4.0,10,10986.8,4,3,3,Loyal,10
USR00771,0,25.0,18,24611.66,4,3,3,Loyal,10
USR00772,0,25.0,10,12938.28,4,3,3,Loyal,10
USR00773,0,18.0,15,24540.48,4,3,3,Loyal,10
USR00774,0,58.0,17,16672.31,3,3,3,Loyal,9
USR00775,0,62.0,12,21614.7,3,3,3,Loyal,9
USR00776,0,17.0,19,23662.47,4,3,3,Loyal,10
USR00777,0,14.0,22,27118.26,4,4,3,Champion,11
USR00778,0,20.0,20,20226.36,4,4,3,Champion,11
USR00779,0,50.0,11,13251.52,3,3,3,Loyal,9
USR00780,0,5.0,13,12322.64,4,3,3,Loyal,10
USR00781,0,74.0,8,10340.12,3,2,3,Promising,8
USR00782,0,31.0,12,13222.96,3,3,3,Loyal,9
USR00783,0,15.0,20,27021.39,4,4,3,Champion,11
USR00784,0,25.0,16,11294.97,4,3,3,Loyal,10
USR00785,0,25.0,17,15093.86,4,3,3,Loyal,10
USR00786,0,33.0,19,17051.01,3,3,3,Loyal,9
USR00787,0,15.0,16,20075.42,4,3,3,Loyal,10
USR00788,0,29.0,9,5612.52,4,2,2,Promising,8
USR00789,0,36.0,12,14924.26,3,3,3,Loyal,9
USR00790,0,25.0,10,14572.16,4,3,3,Loyal,10
USR00791,0,20.0,17,14506.28,4,3,3,Loyal,10
USR00792,0,17.0,20,16538.63,4,4,3,Champion,11
USR00793,0,10.0,10,12931.78,4,3,3,Loyal,10
USR00794,0,52.0,9,6324.78,3,2,2,Promising,7
USR00795,0,35.0,12,14441.85,3,3,3,Loyal,9
USR00796,0,24.0,11,10292.84,4,3,3,Loyal,10
USR00797,0,25.0,14,12587.06,4,3,3,Loyal,10
USR00798,0,14.0,18,15948.98,4,3,3,Loyal,10
USR00799,0,42.0,9,7259.8,3,2,2,Promising,7
USR00800,0,11.0,15,21597.48,4,3,3,Loyal,10
USR00801,0,10.0,12,18881.55,4,3,3,Loyal,10
USR00802,0,47.0,12,21708.44,3,3,3,Loyal,9
USR00803,0,31.0,10,10362.78,3,3,3,Loyal,9
USR00804,0,31.0,13,12542.72,3,3,3,Loyal,9
USR00805,0,14.0,11,9086.64,4,3,2,Loyal,9
USR00806,1,47.0,4,1742.44,3,2,2,Promising,7
USR00807,1,95.0,8,6894.6,2,2,2,At Risk,6
USR00808,0,39.0,15,15615.39,3,3,3,Loyal,9
USR00809,0,31.0,13,17357.88,3,3,3,Loyal,9
USR00810,1,168.0,3,873.18,2,2,1,At Risk,5
USR00811,1,81.0,8,9634.9,3,2,2,Promising,7
USR00812,0,13.0,15,18326.33,4,3,3,Loyal,10
USR00813,0,45.0,14,12553.5,3,3,3,Loyal,9
USR00814,0,82.0,12,13658.36,3,3,3,Loyal,9
USR00815,0,22.0,13,13894.51,4,3,3,Loyal,10
USR00816,1,113.0,8,4458.2,2,2,2,At Risk,6
USR00817,0,63.0,6,7572.35,3,2,2,Promising,7
USR00818,0,8.0,7,7056.46,4,2,2,Promising,8
USR00819,0,28.0,15,11627.41,4,3,3,Loyal,10
USR00820,0,19.0,12,8221.81,4,3,2,Loyal,9
USR00821,0,25.0,20,35486.04,4,4,3,Champion,11
USR00822,0,34.0,12,16010.61,3,3,3,Loyal,9
USR00823,0,45.0,7,12811.35,3,2,3,Promising,8
USR00824,1,71.0,9,3876.97,3,2,2,Promising,7
USR00825,0,29.0,15,9679.61,4,3,2,Loyal,9
USR00826,0,12.0,7,7166.97,4,2,2,Promising,8
USR00827,0,19.0,18,19384.21,4,3,3,Loyal,10
USR00828,0,34.0,14,16996.39,3,3,3,Loyal,9
USR00829,0,20.0,9,15331.92,4,2,3,Loyal,9
USR00830,0,27.0,13,12920.44,4,3,3,Loyal,10
USR00831,0,28.0,18,22076.87,4,3,3,Loyal,10
USR00832,0,35.0,14,12478.45,3,3,3,Loyal,9
USR00833,0,14.0,20,21158.68,4,4,3,Champion,11
USR00834,0,36.0,18,28148.83,3,3,3,Loyal,9
USR00835,1,94.0,7,4819.33,2,2,2,At Risk,6
USR00836,0,34.0,12,13181.33,3,3,3,Loyal,9
USR00837,0,44.0,14,16436.78,3,3,3,Loyal,9
USR00838,0,22.0,14,15498.28,4,3,3,Loyal,10
USR00839,0,19.0,15,19833.42,4,3,3,Loyal,10
USR00840,0,10.0,16,12731.23,4,3,3,Loyal,10
USR00841,0,19.0,13,15205.58,4,3,3,Loyal,10
USR00842,0,80.0,8,5945.92,3,2,2,Promising,7
USR00843,0,45.0,9,23656.6,3,2,3,Promising,8
USR00844,0,38.0,10,12011.26,3,3,3,Loyal,9
USR00845,0,44.0,20,23942.31,3,4,3,Loyal,10
USR00846,0,43.0,14,15474.6,3,3,3,Loyal,9
USR00847,0,7.0,16,14549.87,4,3,3,Loyal,10
USR00848,0,79.0,12,17194.29,3,3,3,Loyal,9
USR00849,0,31.0,9,15609.26,3,2,3,Promising,8
USR00850,0,20.0,8,7887.13,4,2,2,Promising,8
USR00851,1,60.0,9,6832.35,3,2,2,Promising,7
USR00852,0,24.0,15,15822.53,4,3,3,Loyal,10
USR00853,0,14.0,23,25106.65,4,4,3,Champion,11
USR00854,0,18.0,10,18168.17,4,3,3,Loyal,10
USR00855,0,9.0,18,15978.53,4,3,3,Loyal,10
USR00856,0,32.0,15,19160.74,3,3,3,Loyal,9
USR00857,0,51.0,16,20009.11,3,3,3,Loyal,9
USR00858,0,48.0,7,21802.07,3,2,3,Promising,8
USR00859,0,14.0,21,33531.18,4,4,3,Champion,11
USR00860,0,38.0,17,21274.99,3,3,3,Loyal,9
USR00861,0,19.0,15,24209.01,4,3,3,Loyal,10
USR00862,0,43.0,9,10555.18,3,2,3,Promising,8
USR00863,0,38.0,15,13922.76,3,3,3,Loyal,9
USR00864,0,25.0,12,20670.8,4,3,3,Loyal,10
USR00865,0,38.0,8,6736.58,3,2,2,Promising,7
USR00866,0,18.0,10,12113.49,4,3,3,Loyal,10
USR00867,0,16.0,7,17439.49,4,2,3,Loyal,9
USR00868,0,31.0,13,29272.8,3,3,3,Loyal,9
USR00869,0,40.0,11,7794.89,3,3,2,Promising,8
USR00870,1,24.0,9,6885.43,4,2,2,Promising,8
USR00871,1,68.0,6,4632.56,3,2,2,Promising,7
USR00872,0,46.0,11,14284.54,3,3,3,Loyal,9
USR00873,0,11.0,17,21690.54,4,3,3,Loyal,10
USR00874,0,25.0,15,20350.1,4,3,3,Loyal,10
USR00875,0,25.0,14,10447.85,4,3,3,Loyal,10
USR00876,0,44.0,17,26988.09,3,3,3,Loyal,9
USR00877,0,56.0,13,18821.72,3,3,3,Loyal,9
USR00878,0,22.0,11,15689.38,4,3,3,Loyal,10
USR00879,0,19.0,17,25129.58,4,3,3,Loyal,10
USR00880,0,21.0,10,13752.29,4,3,3,Loyal,10
USR00881,0,39.0,15,17899.02,3,3,3,Loyal,9
USR00882,0,31.0,21,25313.39,3,4,3,Loyal,10
USR00883,0,19.0,16,10660.66,4,3,3,Loyal,10
USR00884,0,20.0,19,28075.01,4,3,3,Loyal,10
USR00885,0,18.0,14,9526.04,4,3,2,Loyal,9
USR00886,0,52.0,16,15488.81,3,3,3,Loyal,9
USR00887,0,29.0,9,16800.98,4,2,3,Loyal,9
USR00888,0,17.0,17,20184.78,4,3,3,Loyal,10
USR00889,0,24.0,17,16518.99,4,3,3,Loyal,10
USR00890,0,35.0,10,17816.8,3,3,3,Loyal,9
USR00891,0,36.0,14,16697.81,3,3,3,Loyal,9
USR00892,0,34.0,12,10885.23,3,3,3,Loyal,9
USR00893,0,31.0,14,15735.49,3,3,3,Loyal,9
USR00894,0,27.0,10,9390.94,4,3,2,Loyal,9
USR00895,0,37.0,13,13900.74,3,3,3,Loyal,9
USR00896,0,25.0,14,9385.39,4,3,2,Loyal,9
USR00897,0,60.0,10,13174.51,3,3,3,Loyal,9
USR00898,0,14.0,13,21147.79,4,3,3,Loyal,10
USR00899,0,67.0,11,7900.6,3,3,2,Promising,8
USR00900,0,16.0,17,17769.4,4,3,3,Loyal,10
USR00901,0,87.0,11,9449.55,3,3,2,Promising,8
USR00902,0,142.0,6,5198.98,2,2,2,At Risk,6
USR00903,0,37.0,10,13812.85,3,3,3,Loyal,9
USR00904,0,12.0,15,24591.58,4,3,3,Loyal,10
USR00905,0,10.0,17,25585.31,4,3,3,Loyal,10
